session_id,auction_tier,round,status,player_key,rank,bid,name_confidence,bid_confidence,is_self,is_imputed_zero
session_94b64ed42b8a59cb,S,1,complete,player_cdd81a5e60a62458,2,1000000,0.998898,0.997934,false,false
session_94b64ed42b8a59cb,S,1,complete,player_5e3730811248c908,3,545901,0.955049,0.996881,true,false
session_94b64ed42b8a59cb,S,1,complete,player_692a1cc90c26c9ce,4,369520,0.993251,0.991781,false,false
session_f6ae2b96f8a3f73e,S,1,complete,player_7593d9983596a35a,1,1150000,0.994549,0.999014,false,false
session_f6ae2b96f8a3f73e,S,1,complete,player_5e3730811248c908,2,541901,0.900543,0.999298,true,false
session_f6ae2b96f8a3f73e,S,1,complete,player_78ea4feed939398d,3,,0.99413,0.0,false,true
session_f6ae2b96f8a3f73e,S,1,complete,player_77c347eec88dfe4a,4,,0.985288,0.0,false,true
session_d2324e7d80fb1ded,S,1,complete,player_cb2e2b0f8e8680ac,1,4000000,0.998898,0.997695,false,false
session_d2324e7d80fb1ded,S,1,complete,player_55a6dbef05c78d7e,2,1000000,0.998261,0.997934,false,false
session_d2324e7d80fb1ded,S,1,complete,,3,600000,0.0,0.986657,false,false
session_d2324e7d80fb1ded,S,1,complete,player_5e3730811248c908,4,537901,0.892692,0.997647,true,false
session_9ed0a054dc86af1c,S,1,complete,player_6c051e177d47a255,1,3000000,0.997909,0.976614,false,false
session_9ed0a054dc86af1c,S,1,complete,player_1c031fc75c48c210,2,2000000,0.996357,0.996932,false,false
session_9ed0a054dc86af1c,S,1,complete,player_5e3730811248c908,3,533901,0.955049,0.996845,true,false
session_9ed0a054dc86af1c,S,1,complete,player_f26734a149f7ac0c,4,,0.907251,0.0,false,true
session_9ed0a054dc86af1c,S,2,complete,player_6c051e177d47a255,1,3000000,0.998604,0.976614,false,false
session_9ed0a054dc86af1c,S,2,complete,player_1c031fc75c48c210,2,2000000,0.995118,0.996932,false,false
session_9ed0a054dc86af1c,S,2,complete,player_5e3730811248c908,3,,0.955049,0.0,true,false
session_9ed0a054dc86af1c,S,2,complete,player_f26734a149f7ac0c,4,,0.907251,0.0,false,true
session_9ed0a054dc86af1c,S,3,complete,player_6c051e177d47a255,1,2508860,0.998604,0.998778,false,false
session_9ed0a054dc86af1c,S,3,complete,player_1c031fc75c48c210,2,1500000,0.995118,0.998024,false,false
session_9ed0a054dc86af1c,S,3,complete,player_5e3730811248c908,3,,0.955049,0.0,true,false
session_9ed0a054dc86af1c,S,3,complete,player_f26734a149f7ac0c,4,,0.907251,0.0,false,true
session_86d2ebaaf76123f3,S,1,complete,player_9d4fe6f05253aa42,1,4000000,0.967626,0.998934,false,false
session_86d2ebaaf76123f3,S,1,complete,player_d4f4cb1ba286617c,2,3000000,0.998425,0.996609,false,false
session_86d2ebaaf76123f3,S,1,complete,player_5e3730811248c908,3,531063,0.955049,0.99863,true,false
session_86d2ebaaf76123f3,S,1,complete,player_397051e4141355e7,4,,0.998635,0.0,false,true
session_86d2ebaaf76123f3,S,2,complete,player_d4f4cb1ba286617c,1,4000000,0.996592,0.997695,false,false
session_86d2ebaaf76123f3,S,2,complete,player_9d4fe6f05253aa42,2,3500000,0.983467,0.99351,false,false
session_86d2ebaaf76123f3,S,2,complete,player_5e3730811248c908,3,,0.955049,0.0,true,false
session_86d2ebaaf76123f3,S,2,complete,player_397051e4141355e7,4,,0.99824,0.0,false,true
session_86d2ebaaf76123f3,S,3,complete,player_d4f4cb1ba286617c,1,3800000,0.997791,0.997839,false,false
session_86d2ebaaf76123f3,S,3,complete,player_9d4fe6f05253aa42,2,3500000,0.983467,0.99351,false,false
session_86d2ebaaf76123f3,S,3,complete,player_5e3730811248c908,3,,0.955049,0.0,true,false
session_86d2ebaaf76123f3,S,3,complete,player_397051e4141355e7,4,,0.998635,0.0,false,true
session_86d2ebaaf76123f3,S,4,complete,player_d4f4cb1ba286617c,1,3800000,0.996592,0.997839,false,false
session_86d2ebaaf76123f3,S,4,complete,player_9d4fe6f05253aa42,2,3000000,0.983467,0.996609,false,false
session_86d2ebaaf76123f3,S,4,complete,player_5e3730811248c908,3,,0.955049,0.0,true,false
session_86d2ebaaf76123f3,S,4,complete,player_397051e4141355e7,4,,0.998635,0.0,false,true
session_725156bd9a749365,S,1,complete,player_f60b171d1064e17c,1,3500000,0.939798,0.996855,false,false
session_725156bd9a749365,S,1,complete,player_ce9caae4a73ccaeb,2,3000000,0.992902,0.996609,false,false
session_725156bd9a749365,S,1,complete,player_df61cdc86e295456,3,2000000,0.990606,0.999183,false,false
session_725156bd9a749365,S,1,complete,player_5e3730811248c908,4,527063,0.892692,0.998435,true,false
session_725156bd9a749365,S,2,complete,player_93994afd59744f17,1,3500000,0.945766,0.999228,false,false
session_725156bd9a749365,S,2,complete,player_ce9caae4a73ccaeb,2,3000000,0.993946,0.996609,false,false
session_725156bd9a749365,S,2,complete,player_df61cdc86e295456,3,2000000,0.990606,0.999133,false,false
session_725156bd9a749365,S,2,complete,player_5e3730811248c908,4,554817,0.892692,0.991998,true,false
session_725156bd9a749365,S,3,complete,player_f60b171d1064e17c,1,3500000,0.939804,0.996855,false,false
session_725156bd9a749365,S,3,complete,player_df61cdc86e295456,2,3000000,0.991808,0.996609,false,false
session_725156bd9a749365,S,3,complete,player_ce9caae4a73ccaeb,3,3000000,0.994486,0.998932,false,false
session_725156bd9a749365,S,3,complete,player_5e3730811248c908,4,554817,0.892692,0.991998,true,false
session_725156bd9a749365,S,4,complete,player_df61cdc86e295456,1,3550000,0.992584,0.996018,false,false
session_725156bd9a749365,S,4,complete,player_f60b171d1064e17c,2,3500000,0.959213,0.99351,false,false
session_725156bd9a749365,S,4,complete,player_ce9caae4a73ccaeb,3,3300001,0.994486,0.999499,false,false
session_725156bd9a749365,S,4,complete,player_5e3730811248c908,4,554817,0.892692,0.991998,true,false
session_725156bd9a749365,S,5,complete,player_93994afd59744f17,1,3666999,0.943675,0.998095,false,false
session_725156bd9a749365,S,5,complete,player_ce9caae4a73ccaeb,2,3630002,0.993212,0.998883,false,false
session_725156bd9a749365,S,5,complete,player_df61cdc86e295456,3,3550000,0.990606,0.99371,false,false
session_725156bd9a749365,S,5,complete,player_5e3730811248c908,4,554817,0.889414,0.994626,true,false
session_9b539def46afb4d3,S,1,complete,player_09eca94adbaec836,1,5000000,0.939216,0.99711,false,false
session_9b539def46afb4d3,S,1,complete,player_b243a635c2a4d32c,2,3000000,0.998312,0.996609,false,false
session_9b539def46afb4d3,S,1,complete,,3,2800000,0.0,0.999296,false,false
session_9b539def46afb4d3,S,1,complete,player_5e3730811248c908,4,523063,0.91278,0.992285,true,false
session_9b539def46afb4d3,S,2,complete,,1,5222222,0.0,0.999929,false,false
session_9b539def46afb4d3,S,2,complete,player_09eca94adbaec836,2,5000000,0.981609,0.995865,false,false
session_9b539def46afb4d3,S,2,complete,player_b243a635c2a4d32c,3,4500000,0.998076,0.994772,false,false
session_9b539def46afb4d3,S,2,complete,player_5e3730811248c908,4,554417,0.892692,0.990041,true,false
session_9b539def46afb4d3,S,3,complete,player_b243a635c2a4d32c,1,5222222,0.997717,0.999929,false,false
session_9b539def46afb4d3,S,3,complete,player_48497332488385a5,2,4444444,0.944981,0.999779,false,false
session_9b539def46afb4d3,S,3,complete,player_5e3730811248c908,3,554417,0.955049,0.994431,true,false
session_9b539def46afb4d3,S,3,complete,player_09eca94adbaec836,4,,0.923467,0.0,false,true
session_9b539def46afb4d3,S,4,complete,player_b243a635c2a4d32c,1,4800000,0.99803,0.997734,false,false
session_9b539def46afb4d3,S,4,complete,player_5e3730811248c908,2,554417,0.900543,0.998279,true,false
session_9b539def46afb4d3,S,4,complete,player_09eca94adbaec836,3,,0.96701,0.0,false,true
session_9b539def46afb4d3,S,4,complete,player_692a1cc90c26c9ce,4,,0.996229,0.0,false,true
session_98edab3e88657055,S,1,complete,,1,2500000,0.0,0.998721,false,false
session_98edab3e88657055,S,1,complete,player_679d6d0f187d9b73,2,1500000,0.996727,0.998024,false,false
session_98edab3e88657055,S,1,complete,player_5e3730811248c908,3,519063,0.955049,0.997671,true,false
session_98edab3e88657055,S,1,complete,player_65f5448f51daf341,4,,0.998904,0.0,false,true
session_98edab3e88657055,S,2,complete,,1,3840000,0.0,0.997314,false,false
session_98edab3e88657055,S,2,complete,,2,1500000,0.0,0.998024,false,false
session_98edab3e88657055,S,2,complete,player_5e3730811248c908,3,,0.955049,0.0,true,false
session_98edab3e88657055,S,2,complete,player_65f5448f51daf341,4,,0.998904,0.0,false,true
session_305a030ef23d6eb7,S,1,complete,player_6c1eefcaf408b214,1,2000000,0.997544,0.998179,false,false
session_305a030ef23d6eb7,S,1,complete,player_e480e4839dfb525b,2,2000000,0.978087,0.996932,false,false
session_305a030ef23d6eb7,S,1,complete,player_5e3730811248c908,3,515063,0.955049,0.996412,true,false
session_305a030ef23d6eb7,S,1,complete,player_da2a4063b5523764,4,,0.997557,0.0,false,true
session_305a030ef23d6eb7,S,2,complete,player_e480e4839dfb525b,1,2300000,0.984501,0.999513,false,false
session_305a030ef23d6eb7,S,2,complete,player_6c1eefcaf408b214,2,2000000,0.998373,0.996932,false,false
session_305a030ef23d6eb7,S,2,complete,player_da2a4063b5523764,3,500000,0.991493,0.992264,false,false
session_305a030ef23d6eb7,S,2,complete,player_5e3730811248c908,4,,0.892692,0.0,true,false
session_305a030ef23d6eb7,S,3,complete,player_e480e4839dfb525b,1,2300000,0.981201,0.999329,false,false
session_305a030ef23d6eb7,S,3,complete,player_6c1eefcaf408b214,2,2000000,0.998373,0.996932,false,false
session_305a030ef23d6eb7,S,3,complete,player_da2a4063b5523764,3,650000,0.992392,0.992117,false,false
session_305a030ef23d6eb7,S,3,complete,player_5e3730811248c908,4,250000,0.892692,0.997359,true,false
session_305a030ef23d6eb7,S,4,complete,player_e480e4839dfb525b,1,2500000,0.984501,0.998721,false,false
session_305a030ef23d6eb7,S,4,complete,player_6c1eefcaf408b214,2,2300000,0.998373,0.996541,false,false
session_305a030ef23d6eb7,S,4,complete,player_da2a4063b5523764,3,1000000,0.991493,0.999322,false,false
session_305a030ef23d6eb7,S,4,complete,player_5e3730811248c908,4,325000,0.892692,0.997615,true,false
session_305a030ef23d6eb7,S,5,complete,player_e480e4839dfb525b,1,2500000,0.981201,0.998721,false,false
session_305a030ef23d6eb7,S,5,complete,player_da2a4063b5523764,2,1000000,0.997807,0.998163,false,false
session_305a030ef23d6eb7,S,5,complete,player_5e3730811248c908,3,325000,0.955049,0.996204,true,false
session_305a030ef23d6eb7,S,5,complete,player_6c1eefcaf408b214,4,100000,0.99861,0.996996,false,false
session_40dd56dbaf72cfc0,S,1,complete,player_7af6e1c5fab875a3,1,4000000,0.9908,0.997695,false,false
session_40dd56dbaf72cfc0,S,1,complete,player_d27b54bbe6bbfdfc,2,2000000,0.999373,0.996932,false,false
session_40dd56dbaf72cfc0,S,1,complete,player_5e3730811248c908,3,511063,0.955049,0.999385,true,false
session_40dd56dbaf72cfc0,S,1,complete,player_3dd1f415db2d7290,4,,0.998499,0.0,false,true
session_d5818f3d0481e84b,S,1,complete,player_9d4fe6f05253aa42,1,3000000,0.967626,0.976614,false,false
session_d5818f3d0481e84b,S,1,complete,player_3e307de7e8b5d43b,2,2000000,0.99938,0.996932,false,false
session_d5818f3d0481e84b,S,1,complete,player_e8343868135e2d68,3,1000000,0.998067,0.999322,false,false
session_d5818f3d0481e84b,S,1,complete,player_5e3730811248c908,4,507063,0.892692,0.996524,true,false
session_d5818f3d0481e84b,S,2,complete,player_3e307de7e8b5d43b,1,3200000,0.99902,0.999508,false,false
session_d5818f3d0481e84b,S,2,complete,player_9d4fe6f05253aa42,2,3000000,0.983467,0.996609,false,false
session_d5818f3d0481e84b,S,2,complete,player_e8343868135e2d68,3,2560000,0.998067,0.996721,false,false
session_d5818f3d0481e84b,S,2,complete,player_5e3730811248c908,4,500000,0.892692,0.990801,true,false
session_d5818f3d0481e84b,S,3,complete,player_e8343868135e2d68,1,3328000,0.997732,0.999416,false,false
session_d5818f3d0481e84b,S,3,complete,player_3e307de7e8b5d43b,2,3200000,0.99938,0.997968,false,false
session_d5818f3d0481e84b,S,3,complete,player_9d4fe6f05253aa42,3,2600000,0.9493,0.999541,false,false
session_d5818f3d0481e84b,S,3,complete,player_5e3730811248c908,4,552817,0.892692,0.997255,true,false
session_d5818f3d0481e84b,S,4,complete,player_e8343868135e2d68,1,4026882,0.997732,0.995587,false,false
session_d5818f3d0481e84b,S,4,complete,player_3e307de7e8b5d43b,2,3520001,0.99938,0.998764,false,false
session_d5818f3d0481e84b,S,4,complete,player_9d4fe6f05253aa42,3,2600000,0.9493,0.999537,false,false
session_d5818f3d0481e84b,S,4,complete,player_5e3730811248c908,4,552817,0.892692,0.997464,true,false
session_32b7abf8da97d168,S,1,complete,player_b0ad6cf201a701fd,1,3000000,0.996654,0.976614,false,false
session_32b7abf8da97d168,S,1,complete,player_2a3b11c2cda25099,2,2000000,0.991847,0.996932,false,false
session_32b7abf8da97d168,S,1,complete,player_29a740ab50d0b0d2,3,1500000,0.997195,0.996125,false,false
session_32b7abf8da97d168,S,1,complete,player_5e3730811248c908,4,548040,0.892692,0.994705,true,false
session_32b7abf8da97d168,S,2,complete,player_b0ad6cf201a701fd,1,3000000,0.996654,0.976614,false,false
session_32b7abf8da97d168,S,2,complete,player_2a3b11c2cda25099,2,2000000,0.991847,0.996932,false,false
session_32b7abf8da97d168,S,2,complete,player_29a740ab50d0b0d2,3,1500000,0.997195,0.999412,false,false
session_32b7abf8da97d168,S,2,complete,player_5e3730811248c908,4,556915,0.892692,0.996864,true,false
session_32b7abf8da97d168,S,3,complete,player_b0ad6cf201a701fd,1,2000010,0.996654,0.998891,false,false
session_32b7abf8da97d168,S,3,complete,player_2a3b11c2cda25099,2,1500000,0.991847,0.996814,false,false
session_32b7abf8da97d168,S,3,complete,player_29a740ab50d0b0d2,3,1500000,0.997195,0.999412,false,false
session_32b7abf8da97d168,S,3,complete,player_5e3730811248c908,4,556915,0.892692,0.996783,true,false
session_d31665139f7807dd,S,1,complete,player_23a3cef0cb6d509f,1,2000000,0.842055,0.998179,false,false
session_d31665139f7807dd,S,1,complete,player_dc4c2541c239cc90,2,1000000,0.997843,0.998163,false,false
session_d31665139f7807dd,S,1,complete,player_5e3730811248c908,3,544040,0.955049,0.998533,true,false
session_d31665139f7807dd,S,1,complete,player_d857a97e9b3ef2e0,4,,0.995268,0.0,false,true
session_24d7528882980c54,S,1,complete,player_a6b39f9e953e8e16,1,5935362,0.989064,0.999455,false,false
session_24d7528882980c54,S,1,complete,player_fd7f52aacdc6d421,2,2000000,0.998795,0.996932,false,false
session_24d7528882980c54,S,1,complete,player_783e746f14bd9e20,3,1000000,0.999219,0.995674,false,false
session_24d7528882980c54,S,1,complete,player_5e3730811248c908,4,546615,0.892692,0.99837,true,false
session_04fd3bd62c827f26,S,1,complete,player_23a3cef0cb6d509f,1,2000000,0.842055,0.998179,false,false
session_04fd3bd62c827f26,S,1,complete,player_c48978efbf0777b7,2,1000000,0.983757,0.998163,false,false
session_04fd3bd62c827f26,S,1,complete,player_5e3730811248c908,3,562096,0.915855,0.997198,true,false
session_04fd3bd62c827f26,S,1,complete,player_929ce5f9f2096438,4,,0.990633,0.0,false,true
session_2bb8b627b615f56b,S,1,complete,player_7b1af3ddc458793d,1,4500000,0.997587,0.997791,false,false
session_2bb8b627b615f56b,S,1,complete,player_ab415d618f1ee5b6,2,3929267,0.999359,0.99943,false,false
session_2bb8b627b615f56b,S,1,complete,player_033338bcc34d16dc,3,2000000,0.991983,0.999133,false,false
session_2bb8b627b615f56b,S,1,complete,player_5e3730811248c908,4,561464,0.892692,0.998211,true,false
session_2bb8b627b615f56b,S,2,complete,player_7b1af3ddc458793d,1,4000000,0.997587,0.995618,false,false
session_2bb8b627b615f56b,S,2,complete,player_ab415d618f1ee5b6,2,3929267,0.999359,0.99943,false,false
session_2bb8b627b615f56b,S,2,complete,player_033338bcc34d16dc,3,2000000,0.9916,0.999133,false,false
session_2bb8b627b615f56b,S,2,complete,player_5e3730811248c908,4,562033,0.91278,0.99646,true,false
session_2bb8b627b615f56b,S,3,complete,player_7b1af3ddc458793d,1,4000000,0.997587,0.997695,false,false
session_2bb8b627b615f56b,S,3,complete,player_033338bcc34d16dc,2,4000000,0.989147,0.995648,false,false
session_2bb8b627b615f56b,S,3,complete,player_ab415d618f1ee5b6,3,3929267,0.999486,0.999673,false,false
session_2bb8b627b615f56b,S,3,complete,player_5e3730811248c908,4,562033,0.892692,0.997154,true,false
session_2bb8b627b615f56b,S,4,complete,player_7b1af3ddc458793d,1,4400000,0.997587,0.999125,false,false
session_2bb8b627b615f56b,S,4,complete,player_033338bcc34d16dc,2,4000000,0.988089,0.995648,false,false
session_2bb8b627b615f56b,S,4,complete,player_ab415d618f1ee5b6,3,3929267,0.999486,0.999534,false,false
session_2bb8b627b615f56b,S,4,complete,player_5e3730811248c908,4,562033,0.892692,0.997173,true,false
session_f7c91c69b13acf69,S,1,complete,player_1a7df9035f7ff4b1,1,3100000,0.999091,0.998083,false,false
session_f7c91c69b13acf69,S,1,complete,player_2140b848bd78f6eb,2,3000000,0.998232,0.996609,false,false
session_f7c91c69b13acf69,S,1,complete,player_f4e12cbd0a1098ee,3,1000000,0.996091,0.999322,false,false
session_f7c91c69b13acf69,S,1,complete,player_5e3730811248c908,4,562631,0.892692,0.99441,true,false
session_f7c91c69b13acf69,S,2,complete,player_1a7df9035f7ff4b1,1,3100000,0.998986,0.998083,false,false
session_f7c91c69b13acf69,S,2,complete,player_f4e12cbd0a1098ee,2,1600000,0.994797,0.99863,false,false
session_f7c91c69b13acf69,S,2,complete,player_5e3730811248c908,3,500000,0.955049,0.992108,true,false
session_f7c91c69b13acf69,S,2,complete,player_2140b848bd78f6eb,4,369000,0.998864,0.994241,false,false
session_ce2e8895ef1d7a9f,S,1,complete,player_a8b85424462fa3dc,1,4000000,0.997608,0.995618,false,false
session_ce2e8895ef1d7a9f,S,1,complete,player_0db342490ca8898c,2,3000000,0.999196,0.996609,false,false
session_ce2e8895ef1d7a9f,S,1,complete,player_a438bbdf5bb27bc7,3,1000000,0.998627,0.999322,false,false
session_ce2e8895ef1d7a9f,S,1,complete,player_5e3730811248c908,4,558631,0.892692,0.995013,true,false
session_ce2e8895ef1d7a9f,S,2,complete,player_a8b85424462fa3dc,1,4000000,0.997608,0.997695,false,false
session_ce2e8895ef1d7a9f,S,2,complete,player_0db342490ca8898c,2,3000000,0.999229,0.995961,false,false
session_ce2e8895ef1d7a9f,S,2,complete,player_a438bbdf5bb27bc7,3,1000000,0.998627,0.999322,false,false
session_ce2e8895ef1d7a9f,S,2,complete,player_5e3730811248c908,4,500000,0.892692,0.993859,true,false
session_ce2e8895ef1d7a9f,S,3,complete,player_a8b85424462fa3dc,1,4000000,0.997062,0.997695,false,false
session_ce2e8895ef1d7a9f,S,3,complete,player_a438bbdf5bb27bc7,2,2000000,0.999026,0.996932,false,false
session_ce2e8895ef1d7a9f,S,3,complete,player_0db342490ca8898c,3,2000000,0.999012,0.99823,false,false
session_ce2e8895ef1d7a9f,S,3,complete,player_5e3730811248c908,4,500000,0.91278,0.993859,true,false
session_08040f9e160dc0c8,S,1,complete,player_c861e456f50aa39a,1,2500000,0.997053,0.999389,false,false
session_08040f9e160dc0c8,S,1,complete,player_521b8b8d73d253a5,2,1500000,0.997768,0.996814,false,false
session_08040f9e160dc0c8,S,1,complete,player_597d9d0cdb078f33,3,1000000,0.980792,0.995674,false,false
session_08040f9e160dc0c8,S,1,complete,player_5e3730811248c908,4,554631,0.892692,0.995502,true,false
session_08040f9e160dc0c8,S,2,complete,player_c861e456f50aa39a,1,2000000,0.997053,0.998373,false,false
session_08040f9e160dc0c8,S,2,complete,player_521b8b8d73d253a5,2,1500000,0.997768,0.997515,false,false
session_08040f9e160dc0c8,S,2,complete,player_597d9d0cdb078f33,3,1000000,0.980792,0.999322,false,false
session_08040f9e160dc0c8,S,2,complete,player_5e3730811248c908,4,500000,0.892692,0.993859,true,false
session_08040f9e160dc0c8,S,3,complete,player_c861e456f50aa39a,1,2650000,0.998578,0.998623,false,false
session_08040f9e160dc0c8,S,3,complete,player_597d9d0cdb078f33,2,2000000,0.987838,0.996932,false,false
session_08040f9e160dc0c8,S,3,complete,player_521b8b8d73d253a5,3,1500000,0.997536,0.999412,false,false
session_08040f9e160dc0c8,S,3,complete,player_5e3730811248c908,4,500000,0.892692,0.990503,true,false
